rental_id,date,hour,minute,user_id,station_id,duration_minutes
R031962,2017-01-25,5,41,U0224,S075,38
R031963,2017-01-25,5,6,U0908,S099,31
R031964,2017-01-25,5,52,U0523,S066,22
R031965,2017-01-25,5,5,U0924,S098,48
R031966,2017-01-25,5,26,U0042,S034,30
R031967,2017-01-25,5,45,U0025,S034,58
R031968,2017-01-25,5,13,U0792,S053,55
R031969,2017-01-25,5,13,U0597,S041,58
R031970,2017-01-25,5,17,U0803,S018,47
R031971,2017-01-25,5,42,U0179,S039,32
R031972,2017-01-25,5,3,U0847,S082,23
R031973,2017-01-25,5,7,U0955,S068,54
R031974,2017-01-25,5,27,U0811,S072,58
R031975,2017-01-25,5,25,U0312,S017,58
R031976,2017-01-25,5,15,U0327,S055,28
R031977,2017-01-25,5,13,U0119,S046,55
R031978,2017-01-25,5,56,U0155,S018,41
R031979,2017-01-25,5,6,U0517,S026,28
R031980,2017-01-25,5,14,U0033,S036,21
R031981,2017-01-25,5,38,U0875,S028,45
R031982,2017-01-25,5,13,U0517,S008,57
R031983,2017-01-25,5,14,U0169,S040,41
R031984,2017-01-25,5,49,U0833,S006,56
R031985,2017-01-25,5,30,U0409,S050,20
R031986,2017-01-25,5,12,U0052,S029,51
R031987,2017-01-25,5,25,U0954,S017,45
R031988,2017-01-25,5,4,U0920,S045,28
R031989,2017-01-25,5,31,U0669,S094,15
R031990,2017-01-25,5,36,U0490,S087,22
R031991,2017-01-25,5,34,U0708,S019,34
R031992,2017-01-25,5,18,U0711,S073,56
R031993,2017-01-25,5,16,U0756,S048,19
R031994,2017-01-25,5,40,U0268,S050,21
R031995,2017-01-25,6,5,U0584,S037,37
R031996,2017-01-25,6,19,U0637,S056,44
R031997,2017-01-25,6,39,U0655,S090,33
R031998,2017-01-25,6,10,U0979,S100,29
R031999,2017-01-25,6,28,U0556,S039,37
R032000,2017-01-25,6,36,U0359,S094,35
R032001,2017-01-25,6,6,U0430,S003,56
R032002,2017-01-25,6,3,U0954,S007,21
R032003,2017-01-25,6,50,U0577,S015,29
R032004,2017-01-25,6,56,U0328,S099,39
R032005,2017-01-25,6,10,U0447,S095,31
R032006,2017-01-25,6,47,U0600,S036,53
R032007,2017-01-25,6,24,U0360,S076,30
R032008,2017-01-25,6,39,U0210,S011,55
R032009,2017-01-25,6,54,U0215,S026,16
R032010,2017-01-25,6,55,U0246,S032,21
R032011,2017-01-25,6,31,U0447,S063,39
R032012,2017-01-25,6,50,U0113,S007,54
R032013,2017-01-25,6,19,U0854,S073,58
R032014,2017-01-25,6,56,U0978,S082,33
R032015,2017-01-25,6,42,U0787,S035,38
R032016,2017-01-25,6,54,U0405,S060,23
R032017,2017-01-25,6,9,U0667,S022,51
R032018,2017-01-25,6,32,U0192,S051,55
R032019,2017-01-25,6,39,U0858,S018,42
R032020,2017-01-25,6,53,U0998,S015,43
R032021,2017-01-25,6,1,U0737,S050,56
R032022,2017-01-25,6,24,U0460,S031,25
R032023,2017-01-25,6,25,U0311,S009,34
R032024,2017-01-25,6,36,U0962,S044,55
R032025,2017-01-25,6,2,U0999,S060,30
R032026,2017-01-25,6,17,U0975,S060,33
R032027,2017-01-25,6,26,U0797,S100,56
R032028,2017-01-25,6,15,U0719,S054,46
R032029,2017-01-25,6,53,U0028,S012,17
R032030,2017-01-25,7,40,U0684,S078,24
R032031,2017-01-25,7,2,U0487,S040,18
R032032,2017-01-25,7,23,U0334,S080,28
R032033,2017-01-25,7,20,U0235,S096,19
R032034,2017-01-25,7,13,U0057,S026,20
R032035,2017-01-25,7,31,U0278,S026,15
R032036,2017-01-25,7,11,U0318,S035,26
R032037,2017-01-25,7,32,U0784,S032,27
R032038,2017-01-25,7,23,U0690,S045,30
R032039,2017-01-25,7,33,U0540,S036,15
R032040,2017-01-25,7,13,U0868,S099,20
R032041,2017-01-25,7,36,U0865,S094,11
R032042,2017-01-25,7,15,U0677,S094,27
R032043,2017-01-25,7,42,U0746,S077,17
R032044,2017-01-25,7,4,U0727,S084,16
R032045,2017-01-25,7,58,U0674,S035,30
R032046,2017-01-25,7,13,U0861,S053,22
R032047,2017-01-25,7,19,U0516,S005,24
R032048,2017-01-25,7,51,U0694,S022,26
R032049,2017-01-25,7,0,U0931,S069,11
R032050,2017-01-25,7,15,U0084,S019,28
R032051,2017-01-25,7,44,U0983,S078,14
R032052,2017-01-25,7,59,U0339,S052,15
R032053,2017-01-25,7,25,U0494,S022,24
R032054,2017-01-25,7,2,U0435,S079,16
R032055,2017-01-25,7,30,U0077,S032,21
R032056,2017-01-25,7,42,U0457,S045,21
R032057,2017-01-25,7,12,U0564,S036,27
R032058,2017-01-25,7,41,U0010,S089,24
R032059,2017-01-25,7,31,U0015,S070,28
R032060,2017-01-25,7,29,U0857,S084,25
R032061,2017-01-25,7,5,U0792,S036,24
R032062,2017-01-25,7,21,U0080,S052,14
R032063,2017-01-25,7,59,U0182,S053,29
R032064,2017-01-25,7,3,U0771,S080,26
R032065,2017-01-25,7,24,U0607,S077,29
R032066,2017-01-25,7,4,U0016,S070,26
R032067,2017-01-25,7,15,U0016,S094,24
R032068,2017-01-25,7,41,U0149,S057,14
R032069,2017-01-25,7,33,U0343,S007,20
R032070,2017-01-25,7,3,U0214,S034,23
R032071,2017-01-25,7,49,U0059,S080,28
R032072,2017-01-25,7,24,U0911,S079,16
R032073,2017-01-25,7,59,U0621,S094,25
R032074,2017-01-25,7,17,U0926,S088,19
R032075,2017-01-25,7,38,U0073,S079,23
R032076,2017-01-25,7,2,U0032,S086,27
R032077,2017-01-25,7,3,U0011,S052,22
R032078,2017-01-25,7,48,U0660,S060,17
R032079,2017-01-25,7,58,U0562,S086,28
R032080,2017-01-25,7,11,U0172,S084,26
R032081,2017-01-25,7,32,U0783,S040,18
R032082,2017-01-25,8,35,U0921,S096,17
R032083,2017-01-25,8,57,U0702,S035,29
R032084,2017-01-25,8,3,U0005,S040,21
R032085,2017-01-25,8,32,U0548,S089,10
R032086,2017-01-25,8,41,U0209,S069,17
R032087,2017-01-25,8,27,U0211,S022,26
R032088,2017-01-25,8,4,U0954,S040,21
R032089,2017-01-25,8,2,U0260,S078,18
R032090,2017-01-25,8,20,U0955,S078,16
R032091,2017-01-25,8,42,U0984,S053,16
R032092,2017-01-25,8,29,U0813,S096,23
R032093,2017-01-25,8,9,U0043,S034,22
R032094,2017-01-25,8,26,U0334,S022,21
R032095,2017-01-25,8,41,U0041,S032,26
R032096,2017-01-25,8,44,U0336,S057,30
R032097,2017-01-25,8,20,U0548,S088,12
R032098,2017-01-25,8,52,U0677,S053,29
R032099,2017-01-25,8,57,U0348,S022,17
R032100,2017-01-25,8,57,U0847,S005,15
R032101,2017-01-25,8,9,U0078,S034,10
R032102,2017-01-25,8,32,U0471,S099,29
R032103,2017-01-25,8,57,U0132,S032,22
R032104,2017-01-25,8,43,U0168,S070,23
R032105,2017-01-25,8,55,U0244,S026,24
R032106,2017-01-25,8,46,U0457,S034,30
R032107,2017-01-25,8,16,U0403,S036,15
R032108,2017-01-25,8,25,U0172,S026,13
R032109,2017-01-25,8,45,U0605,S005,23
R032110,2017-01-25,8,5,U0674,S032,15
R032111,2017-01-25,8,20,U0209,S077,20
R032112,2017-01-25,8,37,U0820,S078,23
R032113,2017-01-25,8,25,U0660,S040,27
R032114,2017-01-25,8,20,U0207,S019,20
R032115,2017-01-25,8,19,U0244,S070,24
R032116,2017-01-25,8,14,U0910,S034,27
R032117,2017-01-25,8,36,U0884,S045,27
R032118,2017-01-25,8,7,U0755,S099,18
R032119,2017-01-25,8,47,U0371,S069,16
R032120,2017-01-25,8,1,U0587,S057,19
R032121,2017-01-25,8,22,U0369,S060,24
R032122,2017-01-25,8,5,U0798,S096,20
R032123,2017-01-25,8,0,U0495,S053,27
R032124,2017-01-25,8,27,U0965,S080,21
R032125,2017-01-25,8,23,U0276,S019,10
R032126,2017-01-25,9,28,U0460,S034,29
R032127,2017-01-25,9,10,U0983,S045,18
R032128,2017-01-25,9,58,U0696,S036,29
R032129,2017-01-25,9,45,U0598,S084,16
R032130,2017-01-25,9,14,U0594,S053,10
R032131,2017-01-25,9,6,U0431,S035,20
R032132,2017-01-25,9,16,U0704,S096,20
R032133,2017-01-25,9,35,U0494,S077,16
R032134,2017-01-25,9,35,U0291,S077,18
R032135,2017-01-25,9,37,U0599,S089,11
R032136,2017-01-25,9,28,U0998,S080,30
R032137,2017-01-25,9,40,U0953,S060,10
R032138,2017-01-25,9,21,U0879,S007,28
R032139,2017-01-25,9,23,U0889,S052,19
R032140,2017-01-25,9,54,U0705,S089,23
R032141,2017-01-25,9,23,U0156,S035,24
R032142,2017-01-25,9,36,U0176,S079,19
R032143,2017-01-25,9,26,U0435,S060,26
R032144,2017-01-25,9,32,U0351,S035,10
R032145,2017-01-25,9,16,U0380,S089,18
R032146,2017-01-25,9,7,U0761,S089,13
R032147,2017-01-25,9,12,U0900,S089,12
R032148,2017-01-25,9,35,U0876,S045,19
R032149,2017-01-25,9,36,U0635,S099,20
R032150,2017-01-25,9,45,U0647,S022,24
R032151,2017-01-25,9,8,U0377,S034,21
R032152,2017-01-25,9,54,U0225,S084,16
R032153,2017-01-25,9,33,U0192,S096,17
R032154,2017-01-25,9,35,U0947,S032,28
R032155,2017-01-25,9,35,U0152,S080,20
R032156,2017-01-25,9,29,U0683,S088,12
R032157,2017-01-25,9,21,U0723,S019,21
R032158,2017-01-25,9,24,U0674,S035,30
R032159,2017-01-25,9,57,U0959,S096,24
R032160,2017-01-25,9,37,U0292,S026,18
R032161,2017-01-25,9,45,U0142,S036,23
R032162,2017-01-25,9,39,U0886,S052,10
R032163,2017-01-25,9,39,U0845,S005,23
R032164,2017-01-25,9,0,U0408,S032,24
R032165,2017-01-25,9,57,U0194,S034,26
R032166,2017-01-25,9,35,U0291,S007,10
R032167,2017-01-25,9,47,U0860,S007,27
R032168,2017-01-25,9,48,U0984,S096,16
R032169,2017-01-25,9,58,U0017,S034,12
R032170,2017-01-25,9,20,U0707,S052,15
R032171,2017-01-25,9,49,U0016,S022,18
R032172,2017-01-25,9,50,U0375,S040,23
R032173,2017-01-25,9,45,U0073,S094,30
R032174,2017-01-25,9,25,U0471,S096,21
R032175,2017-01-25,9,38,U0889,S070,16
R032176,2017-01-25,9,53,U0459,S088,10
R032177,2017-01-25,9,56,U0686,S094,25
R032178,2017-01-25,9,56,U0376,S089,14
R032179,2017-01-25,9,8,U0149,S036,15
R032180,2017-01-25,9,3,U0931,S086,28
R032181,2017-01-25,9,9,U0235,S034,28
R032182,2017-01-25,9,34,U0340,S019,21
R032183,2017-01-25,9,40,U0903,S020,20
R032184,2017-01-25,9,48,U0263,S088,14
R032185,2017-01-25,9,12,U0059,S060,12
R032186,2017-01-25,9,21,U0641,S005,20
R032187,2017-01-25,10,18,U0152,S042,34
R032188,2017-01-25,10,20,U0868,S011,52
R032189,2017-01-25,10,1,U0562,S077,41
R032190,2017-01-25,10,28,U0496,S094,31
R032191,2017-01-25,10,24,U0632,S092,20
R032192,2017-01-25,10,11,U0926,S077,22
R032193,2017-01-25,10,18,U0713,S001,30
R032194,2017-01-25,10,34,U0815,S060,38
R032195,2017-01-25,10,25,U0532,S051,57
R032196,2017-01-25,10,17,U0415,S092,48
R032197,2017-01-25,10,16,U0482,S047,55
R032198,2017-01-25,10,36,U0807,S016,55
R032199,2017-01-25,10,49,U0385,S048,52
R032200,2017-01-25,10,43,U0183,S019,25
R032201,2017-01-25,10,37,U0425,S004,57
R032202,2017-01-25,10,34,U0704,S100,45
R032203,2017-01-25,10,6,U0863,S028,58
R032204,2017-01-25,10,54,U0960,S043,15
R032205,2017-01-25,10,22,U0447,S005,16
R032206,2017-01-25,10,37,U0220,S065,56
R032207,2017-01-25,10,43,U0517,S029,39
R032208,2017-01-25,10,58,U0123,S097,53
R032209,2017-01-25,10,21,U0904,S051,50
R032210,2017-01-25,10,6,U0454,S068,24
R032211,2017-01-25,10,40,U0855,S053,20
R032212,2017-01-25,10,54,U0797,S004,53
R032213,2017-01-25,10,29,U0661,S056,24
R032214,2017-01-25,10,30,U0920,S061,53
R032215,2017-01-25,10,17,U0649,S068,18
R032216,2017-01-25,10,15,U0621,S035,24
R032217,2017-01-25,11,54,U0307,S009,58
R032218,2017-01-25,11,42,U0089,S032,40
R032219,2017-01-25,11,3,U0159,S072,44
R032220,2017-01-25,11,33,U0128,S033,29
R032221,2017-01-25,11,20,U0660,S043,52
R032222,2017-01-25,11,16,U0848,S051,44
R032223,2017-01-25,11,9,U0902,S067,53
R032224,2017-01-25,11,17,U0079,S036,39
R032225,2017-01-25,11,2,U0934,S047,16
R032226,2017-01-25,11,7,U0185,S071,16
R032227,2017-01-25,11,55,U0023,S049,48
R032228,2017-01-25,11,9,U0721,S012,41
R032229,2017-01-25,11,49,U0389,S056,15
R032230,2017-01-25,11,32,U0447,S021,56
R032231,2017-01-25,11,11,U0570,S036,46
R032232,2017-01-25,11,30,U0221,S065,48
R032233,2017-01-25,11,12,U0185,S036,17
R032234,2017-01-25,11,5,U0391,S100,33
R032235,2017-01-25,11,23,U0354,S029,51
R032236,2017-01-25,11,18,U0916,S100,52
R032237,2017-01-25,11,9,U0980,S071,17
R032238,2017-01-25,11,5,U0567,S066,28
R032239,2017-01-25,11,53,U0732,S080,28
R032240,2017-01-25,11,8,U0213,S099,25
R032241,2017-01-25,11,22,U0445,S028,58
R032242,2017-01-25,11,32,U0987,S094,39
R032243,2017-01-25,11,34,U0141,S030,27
R032244,2017-01-25,11,29,U0393,S089,21
R032245,2017-01-25,11,3,U0832,S006,26
R032246,2017-01-25,11,25,U0977,S084,57
R032247,2017-01-25,11,20,U0951,S092,36
R032248,2017-01-25,11,57,U0177,S033,56
R032249,2017-01-25,11,29,U0123,S037,21
R032250,2017-01-25,11,50,U0235,S073,57
R032251,2017-01-25,11,3,U0613,S096,44
R032252,2017-01-25,11,11,U0789,S070,43
R032253,2017-01-25,11,43,U0467,S009,42
R032254,2017-01-25,11,59,U0814,S093,53
R032255,2017-01-25,11,59,U0513,S067,48
R032256,2017-01-25,11,16,U0111,S090,28
R032257,2017-01-25,11,17,U0692,S079,57
R032258,2017-01-25,11,46,U0494,S041,41
R032259,2017-01-25,11,23,U0913,S067,45
R032260,2017-01-25,11,9,U0199,S015,57
R032261,2017-01-25,11,3,U0275,S019,22
R032262,2017-01-25,11,37,U0348,S028,30
R032263,2017-01-25,11,33,U0568,S096,51
R032264,2017-01-25,11,7,U0572,S082,16
R032265,2017-01-25,11,18,U0799,S066,50
R032266,2017-01-25,11,33,U0012,S087,50
R032267,2017-01-25,11,7,U0800,S081,38
R032268,2017-01-25,12,4,U0617,S057,16
R032269,2017-01-25,12,39,U0430,S093,56
R032270,2017-01-25,12,56,U0317,S018,57
R032271,2017-01-25,12,18,U0586,S098,47
R032272,2017-01-25,12,38,U0060,S085,16
R032273,2017-01-25,12,51,U0727,S055,46
R032274,2017-01-25,12,41,U0423,S006,30
R032275,2017-01-25,12,21,U0776,S014,38
R032276,2017-01-25,12,59,U0013,S065,17
R032277,2017-01-25,12,21,U0081,S069,20
R032278,2017-01-25,12,26,U0822,S098,36
R032279,2017-01-25,12,35,U0664,S002,56
R032280,2017-01-25,12,11,U0598,S031,28
R032281,2017-01-25,12,5,U0537,S068,32
R032282,2017-01-25,12,46,U0158,S015,48
R032283,2017-01-25,12,47,U0992,S038,33
R032284,2017-01-25,12,0,U0481,S041,23
R032285,2017-01-25,12,26,U0556,S080,52
R032286,2017-01-25,12,38,U0405,S002,58
R032287,2017-01-25,12,3,U0020,S078,57
R032288,2017-01-25,12,34,U0341,S064,50
R032289,2017-01-25,12,34,U0243,S002,19
R032290,2017-01-25,12,19,U0876,S059,34
R032291,2017-01-25,12,56,U0413,S081,50
R032292,2017-01-25,12,52,U0351,S068,52
R032293,2017-01-25,12,1,U0276,S019,46
R032294,2017-01-25,12,12,U0220,S038,48
R032295,2017-01-25,12,34,U0051,S096,29
R032296,2017-01-25,12,31,U0778,S071,52
R032297,2017-01-25,12,20,U0391,S089,16
R032298,2017-01-25,12,13,U0768,S011,54
R032299,2017-01-25,12,43,U0840,S038,15
R032300,2017-01-25,12,23,U0257,S074,52
R032301,2017-01-25,12,53,U0092,S038,16
R032302,2017-01-25,12,36,U0581,S037,44
R032303,2017-01-25,12,24,U0888,S013,22
R032304,2017-01-25,12,24,U0891,S010,43
R032305,2017-01-25,12,9,U0229,S016,17
R032306,2017-01-25,12,12,U0196,S051,23
R032307,2017-01-25,12,43,U0576,S097,53
R032308,2017-01-25,12,20,U0768,S091,16
R032309,2017-01-25,12,19,U0287,S034,26
R032310,2017-01-25,12,24,U0676,S073,47
R032311,2017-01-25,12,28,U0357,S099,17
R032312,2017-01-25,12,48,U0722,S053,58
R032313,2017-01-25,12,53,U0874,S033,22
R032314,2017-01-25,12,50,U0465,S081,29
R032315,2017-01-25,12,39,U0719,S076,30
R032316,2017-01-25,12,22,U0428,S036,23
R032317,2017-01-25,12,51,U0579,S084,45
R032318,2017-01-25,12,14,U0074,S070,48
R032319,2017-01-25,12,49,U0746,S075,15
R032320,2017-01-25,12,34,U0338,S086,53
R032321,2017-01-25,12,13,U0442,S061,22
R032322,2017-01-25,12,28,U0490,S086,20
R032323,2017-01-25,12,31,U0851,S006,51
R032324,2017-01-25,12,38,U0427,S077,21
R032325,2017-01-25,12,8,U0567,S054,34
R032326,2017-01-25,12,47,U0074,S092,47
R032327,2017-01-25,12,36,U0172,S039,50
R032328,2017-01-25,12,21,U0284,S074,27
R032329,2017-01-25,12,30,U0479,S049,44
R032330,2017-01-25,12,18,U0052,S042,46
R032331,2017-01-25,12,2,U0837,S034,28
R032332,2017-01-25,12,48,U0016,S048,37
R032333,2017-01-25,12,20,U0195,S080,42
R032334,2017-01-25,12,28,U0456,S007,59
R032335,2017-01-25,12,37,U0723,S008,46
R032336,2017-01-25,13,19,U0211,S033,20
R032337,2017-01-25,13,30,U0968,S033,60
R032338,2017-01-25,13,40,U0520,S088,27
R032339,2017-01-25,13,16,U0417,S025,15
R032340,2017-01-25,13,1,U0874,S066,23
R032341,2017-01-25,13,7,U0900,S007,53
R032342,2017-01-25,13,35,U0008,S057,57
R032343,2017-01-25,13,3,U0253,S057,54
R032344,2017-01-25,13,30,U0997,S037,51
R032345,2017-01-25,13,26,U0596,S034,16
R032346,2017-01-25,13,33,U0628,S024,30
R032347,2017-01-25,13,7,U0616,S011,16
R032348,2017-01-25,13,14,U0747,S038,28
R032349,2017-01-25,13,1,U0159,S077,59
R032350,2017-01-25,13,44,U0666,S043,57
R032351,2017-01-25,13,47,U0892,S006,45
R032352,2017-01-25,13,4,U0024,S040,23
R032353,2017-01-25,13,57,U0074,S087,16
R032354,2017-01-25,13,50,U0147,S058,53
R032355,2017-01-25,13,0,U0432,S078,38
R032356,2017-01-25,13,14,U0680,S034,41
R032357,2017-01-25,13,20,U0114,S091,25
R032358,2017-01-25,13,24,U0310,S093,37
R032359,2017-01-25,13,43,U0069,S097,16
R032360,2017-01-25,13,5,U0250,S060,37
R032361,2017-01-25,13,16,U0229,S086,46
R032362,2017-01-25,13,38,U0882,S053,38
R032363,2017-01-25,13,55,U0541,S037,55
R032364,2017-01-25,13,47,U1000,S040,24
R032365,2017-01-25,13,40,U0629,S084,22
R032366,2017-01-25,13,41,U0014,S013,31
R032367,2017-01-25,13,40,U0432,S045,51
R032368,2017-01-25,13,43,U0911,S007,45
R032369,2017-01-25,13,16,U0891,S090,31
R032370,2017-01-25,13,46,U0312,S063,23
R032371,2017-01-25,13,57,U0582,S080,19
R032372,2017-01-25,13,56,U0199,S087,18
R032373,2017-01-25,13,38,U0136,S043,42
R032374,2017-01-25,13,10,U0004,S067,57
R032375,2017-01-25,13,12,U0387,S042,42
R032376,2017-01-25,13,59,U0612,S026,32
R032377,2017-01-25,13,25,U0665,S019,39
R032378,2017-01-25,13,7,U0426,S056,44
R032379,2017-01-25,13,7,U0903,S050,42
R032380,2017-01-25,13,57,U0544,S017,29
R032381,2017-01-25,13,51,U0799,S045,43
R032382,2017-01-25,13,41,U0241,S100,40
R032383,2017-01-25,13,27,U0750,S023,17
R032384,2017-01-25,13,29,U0571,S072,44
R032385,2017-01-25,13,31,U0812,S061,39
R032386,2017-01-25,13,50,U0585,S092,16
R032387,2017-01-25,13,16,U0282,S012,42
R032388,2017-01-25,13,28,U0127,S055,59
R032389,2017-01-25,13,59,U0849,S078,54
R032390,2017-01-25,13,51,U0601,S089,33
R032391,2017-01-25,13,29,U0981,S038,23
R032392,2017-01-25,13,13,U0995,S034,18
R032393,2017-01-25,13,4,U0387,S033,59
R032394,2017-01-25,13,14,U0676,S022,23
R032395,2017-01-25,13,40,U0511,S084,24
R032396,2017-01-25,13,13,U0932,S082,26
R032397,2017-01-25,13,17,U0593,S033,56
R032398,2017-01-25,13,45,U0711,S077,37
R032399,2017-01-25,13,58,U0385,S072,49
R032400,2017-01-25,13,6,U0293,S062,48
R032401,2017-01-25,13,6,U0781,S074,38
R032402,2017-01-25,13,30,U0130,S054,23
R032403,2017-01-25,13,50,U0418,S031,55
R032404,2017-01-25,13,54,U0277,S043,29
R032405,2017-01-25,13,2,U0384,S063,50
R032406,2017-01-25,13,9,U0665,S067,32
R032407,2017-01-25,13,52,U0242,S037,22
R032408,2017-01-25,13,29,U0728,S050,39
R032409,2017-01-25,13,8,U0376,S009,60
R032410,2017-01-25,13,36,U0722,S014,33
R032411,2017-01-25,13,46,U0844,S097,51
R032412,2017-01-25,13,47,U0835,S026,43
R032413,2017-01-25,13,15,U0314,S068,51
R032414,2017-01-25,13,21,U0428,S034,50
R032415,2017-01-25,13,46,U0978,S041,56
R032416,2017-01-25,14,36,U0366,S100,31
R032417,2017-01-25,14,49,U0627,S089,52
R032418,2017-01-25,14,12,U0808,S036,34
R032419,2017-01-25,14,23,U0261,S013,44
R032420,2017-01-25,14,10,U0171,S001,52
R032421,2017-01-25,14,59,U0885,S054,38
R032422,2017-01-25,14,15,U0860,S063,27
R032423,2017-01-25,14,33,U0429,S046,34
R032424,2017-01-25,14,23,U0607,S066,29
R032425,2017-01-25,14,30,U0905,S046,30
R032426,2017-01-25,14,45,U0542,S067,18
R032427,2017-01-25,14,6,U0083,S097,39
R032428,2017-01-25,14,55,U0807,S068,40
R032429,2017-01-25,14,10,U0730,S098,42
R032430,2017-01-25,14,7,U0553,S030,40
R032431,2017-01-25,14,41,U0331,S036,17
R032432,2017-01-25,14,9,U0820,S049,32
R032433,2017-01-25,14,10,U0065,S019,36
R032434,2017-01-25,14,42,U0203,S042,24
R032435,2017-01-25,14,31,U0447,S089,29
R032436,2017-01-25,14,56,U0560,S069,41
R032437,2017-01-25,14,0,U0213,S007,51
R032438,2017-01-25,14,7,U0652,S038,23
R032439,2017-01-25,14,6,U0642,S015,28
R032440,2017-01-25,14,36,U0110,S075,49
R032441,2017-01-25,14,8,U0149,S099,25
R032442,2017-01-25,14,41,U0032,S010,25
R032443,2017-01-25,14,40,U0939,S009,17
R032444,2017-01-25,14,14,U0433,S015,38
R032445,2017-01-25,14,48,U0715,S098,15
R032446,2017-01-25,14,21,U0096,S052,26
R032447,2017-01-25,14,28,U0771,S065,37
R032448,2017-01-25,14,15,U0537,S072,49
R032449,2017-01-25,14,31,U0541,S001,18
R032450,2017-01-25,14,42,U0906,S024,24
R032451,2017-01-25,14,45,U0639,S099,50
R032452,2017-01-25,14,46,U0798,S065,54
R032453,2017-01-25,14,51,U0203,S015,31
R032454,2017-01-25,14,13,U0921,S023,42
R032455,2017-01-25,14,38,U0235,S043,50
R032456,2017-01-25,14,14,U0501,S075,27
R032457,2017-01-25,14,57,U0788,S046,16
R032458,2017-01-25,14,11,U0846,S035,36
R032459,2017-01-25,14,23,U0517,S022,29
R032460,2017-01-25,14,48,U0978,S047,45
R032461,2017-01-25,14,43,U0376,S007,49
R032462,2017-01-25,14,2,U0306,S035,54
R032463,2017-01-25,14,4,U0257,S081,34
R032464,2017-01-25,14,53,U0986,S032,16
R032465,2017-01-25,14,53,U0212,S039,52
R032466,2017-01-25,14,38,U0983,S038,48
R032467,2017-01-25,14,11,U0914,S018,42
R032468,2017-01-25,14,10,U0364,S055,42
R032469,2017-01-25,14,30,U0411,S086,47
R032470,2017-01-25,14,42,U0576,S017,22
R032471,2017-01-25,14,6,U0957,S003,53
R032472,2017-01-25,14,59,U0381,S035,49
R032473,2017-01-25,14,36,U0098,S064,39
R032474,2017-01-25,14,27,U0843,S012,32
R032475,2017-01-25,14,57,U0518,S093,59
R032476,2017-01-25,14,47,U0883,S098,48
R032477,2017-01-25,14,30,U0143,S037,42
R032478,2017-01-25,14,53,U0624,S069,32
R032479,2017-01-25,14,55,U0159,S073,57
R032480,2017-01-25,14,41,U0587,S005,42
R032481,2017-01-25,14,46,U0693,S066,42
R032482,2017-01-25,14,58,U0372,S006,35
R032483,2017-01-25,15,10,U0019,S058,29
R032484,2017-01-25,15,6,U0394,S095,16
R032485,2017-01-25,15,35,U0142,S077,18
R032486,2017-01-25,15,54,U0019,S033,37
R032487,2017-01-25,15,10,U0531,S032,45
R032488,2017-01-25,15,48,U0842,S029,37
R032489,2017-01-25,15,25,U0359,S011,25
R032490,2017-01-25,15,44,U0833,S047,36
R032491,2017-01-25,15,22,U0852,S096,46
R032492,2017-01-25,15,15,U0139,S081,38
R032493,2017-01-25,15,46,U0924,S019,58
R032494,2017-01-25,15,52,U0030,S011,47
R032495,2017-01-25,15,21,U0644,S052,27
R032496,2017-01-25,15,54,U0601,S056,39
R032497,2017-01-25,15,48,U0253,S033,33
R032498,2017-01-25,15,14,U0024,S088,53
R032499,2017-01-25,15,34,U0514,S033,58
R032500,2017-01-25,15,10,U0994,S094,23
R032501,2017-01-25,15,7,U0984,S037,50
R032502,2017-01-25,15,58,U0267,S044,60
R032503,2017-01-25,15,33,U0703,S095,53
R032504,2017-01-25,15,6,U0332,S002,40
R032505,2017-01-25,15,1,U0989,S082,40
R032506,2017-01-25,15,34,U0786,S060,50
R032507,2017-01-25,15,35,U0942,S087,19
R032508,2017-01-25,15,26,U0733,S033,15
R032509,2017-01-25,15,48,U0848,S024,42
R032510,2017-01-25,15,53,U0353,S010,56
R032511,2017-01-25,15,18,U0245,S062,29
R032512,2017-01-25,15,8,U0096,S067,15
R032513,2017-01-25,15,39,U0168,S064,16
R032514,2017-01-25,15,57,U0924,S067,45
R032515,2017-01-25,15,17,U0463,S093,58
R032516,2017-01-25,16,22,U0400,S085,30
R032517,2017-01-25,16,15,U0293,S005,24
R032518,2017-01-25,16,23,U0097,S086,50
R032519,2017-01-25,16,54,U0937,S080,55
R032520,2017-01-25,16,29,U0445,S093,55
R032521,2017-01-25,16,38,U0517,S055,57
R032522,2017-01-25,16,21,U0311,S056,15
R032523,2017-01-25,16,14,U0396,S075,15
R032524,2017-01-25,16,38,U0782,S038,40
R032525,2017-01-25,16,44,U0371,S014,35
R032526,2017-01-25,16,19,U0432,S055,37
R032527,2017-01-25,16,46,U0630,S024,39
R032528,2017-01-25,16,21,U0508,S005,34
R032529,2017-01-25,16,41,U0137,S032,25
R032530,2017-01-25,16,23,U0009,S015,32
R032531,2017-01-25,16,38,U0683,S046,35
R032532,2017-01-25,16,51,U0852,S075,48
R032533,2017-01-25,16,8,U0798,S016,19
R032534,2017-01-25,16,35,U0403,S043,53
R032535,2017-01-25,16,40,U0570,S060,43
R032536,2017-01-25,16,6,U0522,S026,25
R032537,2017-01-25,16,46,U0784,S014,30
R032538,2017-01-25,16,20,U0987,S040,51
R032539,2017-01-25,16,44,U0828,S025,40
R032540,2017-01-25,16,40,U0544,S004,21
R032541,2017-01-25,16,47,U0712,S046,24
R032542,2017-01-25,16,52,U0903,S078,33
R032543,2017-01-25,16,6,U0794,S051,25
